key	n_carriers	n_carriers_declaring_dps	working_precision_at_publication	guard_digits	knob_status	accuracy_at_publication	accuracy_status	example_carrier
178418984875	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
178758124800	1	1	40	-	POINT	-	UNMEASURED	data/machine2_cycle28_cover_all.json
178811559372	2	1	90	25	POINT	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
178817500779	1	1	130,150	-	RANGE	-	UNMEASURED	data/m2_c37_fprime.out
178849549911	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle15_fold_results.json
178877842293	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
1788942681	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle29_s3_scored.out
178894268147	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle29_s3_scored.json
178906200832	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_scan_results.json
179030417337	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K3_epstein_D7_T3.875_e0.15_T250.json
179163833052	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle24_breakdown.json
17923056837	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_4.json
179264719563	1	1	40	-	POINT	-	UNMEASURED	data/machine2_cycle28_cover_all.json
179362670202	2	2	50,60	-	RANGE	-	UNMEASURED	data/machine2_dn_dps50_n30.json
179536415535	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
179916484020	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_zeros210.json
180059652217	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle24_breakdown.json
1801217052	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle26_bandlaw.json
180183011583	3	1	45	-	POINT	-	UNMEASURED	data/c28resp/m2_census_m8_fromscratch.py
180261592495	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_6.json
180897147315	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_selfconsistent.json
181051298271	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
1811418175	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
181145389893	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_4.json
181222234597	21	16	45,50,60,80,120,300	-	RANGE	-	UNMEASURED	data/c28resp/m2_c28r_btrunc.py
181348227934	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_selfconsistent.json
181462150932	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
181503735840	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle24_widthlaw.json
181509260795	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_4.json
181513721704	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
181550453447	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k2_4.json
181752575997	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_4.json
182046360499	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle15_fold_results.json
182169606617	3	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
1821701907	1	1	20,30	-	RANGE	-	UNMEASURED	data/machine2_cycle17_census.json
182177056279	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle26_bandlaw.json
182207078484	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_zeros210.json
182233537835	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_shifts.json
182265765094	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_selfconsistent.json
182450753056	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
1825378448	1	1	50	-	POINT	-	UNMEASURED	data/machine2_dn_dps50_n30.json
182549573333	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
182566071387	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_ext_results.json
182711625011	29	16	90,110,125,150,200,400	25,30	RANGE	-	UNMEASURED	data/code/m2_c38_score.py
182716628899	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_c30_design.out
182716890360	5	2	60	-	POINT	-	UNMEASURED	data/code/machine2_c31_oos_runner.py
182919931961	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	machine2-response-to-m1L164-census-M-branch-amendment-v21-and-b-hypothesis-conceded-2026-09-05.md
183167230061	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k2_4.json
1832175245	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_scored.json
183397042069	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
183557608831	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_selfconsistent.json
183665970772	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T45.666_e0.3_T600.json
183706975210	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
183780525462	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle24_gt_basis0.json
183802148374	2	2	50,60	-	RANGE	-	UNMEASURED	data/machine2_dn_dps50_n30.json
184057401869	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
1840650811	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	machine2-two-channel-law-2026-09-02.md
184065081245	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
184177673264	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
1842563361	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	machine2-cycle17-certified-zero-census-delta-one-seventh-2026-09-04.md
184287777533	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_selfconsistent.json
184392967023	8	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
184487480374	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
184848652866	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
184856181857	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle27_s3_prereg.json
184866256879	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_4.json
1848744678	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	machine2-cycle22-witness-fires-on-the-bare-zero-side.md
184874467848	4	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_scored_witness.json
184882732303	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_zeros_verified.json
185236625763	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_design_scan.json
18528531318	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	machine2-cycle16-void-wedge-census-and-seven-off-line-zeros.md
185285313183	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_zeros_verified.json
185314933861	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T45.666_e0.3_T600.json
185318141423	2	2	50,60	-	RANGE	-	UNMEASURED	data/machine2_dn_dps50_n30.json
185326224570	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_ext_results.json
185532356418	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_low_results.json
185598783677	4	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_scored_witness.json
1855987837	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	machine2-cycle22-witness-fires-on-the-bare-zero-side.md
185901211691	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
18590265117	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
186002460923	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_ext_results.json
186027270841	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_selfconsistent.json
186114566202	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle29_s3_scored.json
186131532640	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
186214051277	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle24_widthlaw.json
186248140261	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
1863672103	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
186392802741	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T49.7738324_e0.3_T600.json
186458427446	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k2_4.json
186491537321	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_4.json
186636715683	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_ext_results.json
186679586405	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle24_widthlaw.json
186785424412	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
186828715965	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_selfconsistent.json
187033113407	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
1871991303	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle26_bandlaw.json
187228922583	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_zeros210.json
187255791401	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle15_fold_results2.json
187255791402	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle15_stage2.out
1874098568	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle15_stage3.out
187409856804	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle15_fold_results3.json
187499902454	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k2_4.json
187502396171	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle15_fold_results2.json
187502396172	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle15_stage2.out
187517308388	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
1875297562	1	1	60	-	POINT	-	UNMEASURED	data/m2_c30_scored.json
187562108974	4	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
187621042695	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_gate1.json
187711462594	3	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle15_fold_results.json
187741074947	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_low_results.json
188167792886	2	1	60	-	POINT	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
1882139459	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle27_s3_prereg.out
188240071945	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_6.json
18836734938	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_selfconsistent.json
188492488630	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
188492488631	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
1884924950	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
188639385392	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K3_epstein_D7_T4.65_e0.15_T250.json
189159388363	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_ext_results.json
189252004173	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_6.json
189311024845	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle27_s3_prereg.json
1894003939	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T45.666_e0.3_T600.json
189416158656	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_zeros210.json
189438750761	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
190078509574	1	1	40	-	POINT	-	UNMEASURED	data/machine2_cycle28_cover_all.json
19023982794	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_sweep_c.json
19028408929	1	1	50	-	POINT	-	UNMEASURED	data/machine2_dn_dps50_n30.json
1902840893	1	1	60	-	POINT	-	UNMEASURED	data/machine2_dn_n70_dps60.txt
1905754914	1	1	60	-	POINT	-	UNMEASURED	data/machine2_dn_n70_dps60.txt
190575491442	1	1	50	-	POINT	-	UNMEASURED	data/machine2_dn_dps50_n30.json
190600734469	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_instrumentB_zetaOnZero.json
190823950088	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
190839116279	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_instrumentB_zetaOnZero.json
190844970266	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T49.7738324_e0.3_T600.json
19085641556	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T49.7738324_e0.3_T600.json
191071253315	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
191124025992	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_low_results.json
191605629509	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_bandaudit.json
191605629863	18	6	40	-	POINT	-	UNMEASURED	data/code/m2_c27_anchorblind.py
191605629864	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_scored.json
191605642511	6	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
191615490850	4	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
191615490851	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_prereg.out
191631896558	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle24_widthlaw.json
191729785778	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_scored.json
192026656360	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_zeros210.json
1920810313	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle26_branch.json
192082590471	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_scored.json
192151016554	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle27_s3_prereg.json
192169231229	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
192250183814	1	1	90	25	POINT	-	UNMEASURED	data/machine2_c35_signgroup.json
192377545456	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_prereg.json
192383335469	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_bands.json
192439778696	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
192495225559	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K3_epstein_D7_T4.65_e0.15_T250.json
192562483441	5	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
1927230284	2	1	60	-	POINT	-	UNMEASURED	data/code/machine2_c31_calibrate.py
192723028429	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_c32_bias.out
19272302843	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_c32_bias.out
192728448136	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_scored.json
192749421202	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_selfconsistent.json
1929766952	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_p2_commit_message_route.out
192976695244	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_zeros_verified.json
193002110145	4	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
193046217944	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
193079726603	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_zeros210.json
193123103889	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K1_zeta_T49.7738324_e0.3_T600.json
193184003064	1	1	40	-	POINT	-	UNMEASURED	data/machine2_cycle28_cover_all.json
193245448246	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
193249004481	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle23_controls.json
193359511995	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_b_vector_check.txt
193409535124	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle26_bandlaw.json
1934742392	4	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_bands.json
19357195270	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/m2_c37_p2_commit_message_route.out
193711798853	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle29_s3_scored.json
193863649551	2	1	40	-	POINT	-	UNMEASURED	data/m2_c37_published_constants_census.tsv
194005609211	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_c31_fitness_constants.json
194214189811	1	1	90	25	POINT	-	UNMEASURED	data/machine2_c35_signgroup.json
194411362754	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
194433814261	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_4.json
194591014906	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_debate_n8_sanity.out
194618917966	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k2_4.json
194642356352	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_slide_K3_epstein_D7_T4.65_e0.15_T250.json
194701497802	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle27_s3_prereg.json
194825574192	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle25_design_scan_k0_6.json
195265396679	2	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle22_zeros210.json
195380858207	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_debate_n8_sanity.out
195468404579	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle20_mainW2.json
195484087291	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle29_s3_scored.json
195724123108	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle16_ext_results.json
196000814515	1	1	40	-	POINT	-	UNMEASURED	data/machine2_cycle28_cover_all.json
196164414026	1	0	-	-	UNRESOLVED-BY-KNOB (carried only by artefacts that declare no dps)	-	UNMEASURED	data/machine2_cycle19_nb_results.json
